AÑO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_12|VENTAS_NETAS_TARIFA_0|EXPORTACIONES|COMPRAS_NETAS_TARIFA_12|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2024|5|R|BOLIVAR|ECHEANDIA|5,0200|3700,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|3705,0200
2024|7|B|LOJA|SOZORANGA|452,6700|0,0000|0,0000|546,9500|0,0000|0,0000|0,0000|546,9500|452,6700
2024|7|E|GUAYAS|MILAGRO|0,0000|286592,3400|0,0000|102483,1800|100,0000|0,0000|0,0000|102583,1800|286592,3400
2024|7|S|ESMERALDAS|ELOY ALFARO|150972,6100|2412,5800|0,0000|152792,6900|5731,7100|0,0000|40016,8600|198791,7200|203010,5000
2024|7|C|MORONA SANTIAGO|MORONA|110831,2300|124724,0600|0,0000|146232,4500|101516,0900|0,0000|7336,4000|259010,7700|238647,6600
2024|7|H|BOLIVAR|CALUMA|339581,4300|780730,1200|0,0000|334649,7700|634136,8000|0,0000|8779,0900|977565,6600|1120311,5500
2024|7|Q|NAPO|TENA|12594,5800|97283,4900|0,0000|850728,1900|186854,3300|0,0000|1536,3200|1039118,8400|109878,0700
2024|7|A|ESMERALDAS|RIO VERDE|24942,1800|1193883,3300|249342,8900|108716,8400|683752,2000|0,0000|12,3000|795876,0000|1468168,4100
2024|7|A|PICHINCHA|SAN MIGUEL DE LOS BANCOS|64422,1600|2579785,0200|48511,4900|157238,8700|2311193,8100|0,0000|19397,5100|2488944,5400|2692718,6700
2024|7|M|TUNGURAHUA|TISALEO|111275,3200|5838,8600|0,0000|39865,4200|3201,1600|126,6000|0,0000|49625,4500|117119,1800
2024|7|J|GUAYAS|NARANJAL|305241,7100|7733,8000|0,0000|160827,8000|6551,0400|0,0000|1790,7000|169371,7600|312975,5100
2024|7|P|MORONA SANTIAGO|SUCUA|12359,5500|13054,8100|0,0000|5989,6200|241,3200|0,0000|4066,6600|10417,6000|25414,3600
2024|7|N|MANABI|CHONE|336635,9500|25413,6100|0,0000|85760,4400|12452,7600|0,0000|0,0000|98805,6600|362049,5600
2024|7|H|CHIMBORAZO|CHAMBO|12366,6300|166368,8300|0,0000|73254,8700|24967,8200|0,0000|0,0000|99704,4900|178805,9500
2024|7|D|GUAYAS|GUAYAQUIL|2969636,4600|123422350,5800|0,0000|20339872,5000|68546781,0200|608982,6300|40568,1900|89542156,8800|126391987,0400
2024|7|I|AZUAY|SANTA ISABEL|45665,7000|13813,7400|0,0000|29084,2100|10977,6000|0,0000|2112,5500|42273,6900|59479,4400
2024|7|C|MANABI|PICHINCHA|43969,9900|137679,1900|0,0000|19359,5100|6243,8300|0,0000|20421,0000|46643,5800|181649,1800
2024|7|E|SANTA ELENA|SANTA ELENA|17775,2400|146620,3800|0,0000|280239,2400|75928,1400|0,0000|15024,8600|372772,8000|164395,6200
2024|7|J|COTOPAXI|PUJILI|64494,8600|2077,1400|0,0000|9840,7200|350,2100|0,0000|100,0000|10290,9300|66572,0000
2024|7|C|GUAYAS|GENERAL ANTONIO ELIZALDE|6491,7100|104507,1000|0,0000|22976,3600|142660,9400|0,0000|602,8000|166255,0500|110998,8100
2024|7|R|AZUAY|CHORDELEG|12,0000|0,0000|0,0000|15,0000|0,0000|0,0000|0,0000|15,0000|12,0000
2024|6|O|LOJA|CALVAS|12285,1300|13288,2700|0,0000|195788,7500|20697,9400|0,0000|810,7500|217297,4400|25573,4000
2024|4|R|MANABI|SANTA ANA|0,0000|19,0600|0,0000|345,5000|0,0000|0,0000|130,0000|475,5000|19,0600
2024|6|S|LOJA|SARAGURO|49611,2500|13735,0000|0,0000|31301,4300|14784,4700|0,0000|8916,8500|55383,3200|63346,5000
2024|6|D|SANTA ELENA|SANTA ELENA|105113,8900|71188,0600|0,0000|57715,4500|54435,7200|0,0000|2027,4100|115409,1400|176301,9500
2024|6|R|ZAMORA CHINCHIPE|YANTZAZA|23364,5300|29827,3900|0,0000|47415,0700|6770,8800|0,0000|8505,3800|62691,3300|53191,9200
2024|7|S|MANABI|PAJAN|5,7500|3133,0000|0,0000|6148,5800|89,4400|0,0000|600,0000|6838,0200|3138,7500
2024|6|C|ESMERALDAS|RIO VERDE|21917,8000|107719,2600|0,0000|13256,8700|52857,8300|0,0000|156,0000|66270,7000|129637,0600
2024|7|G|LOJA|PALTAS|647906,4700|359099,2600|0,0000|756983,2400|275489,6000|0,0000|7015,4100|1096572,1500|1046239,4600
2024|7|S|CHIMBORAZO|RIOBAMBA|970581,9700|551684,5100|0,0000|857831,0700|246539,6900|31,1800|53725,3000|1161980,4300|1529282,8400
2024|7|F|LOS RIOS|BABAHOYO|1021727,8000|70748,4500|2500,0000|619736,6500|118428,1500|0,0000|23067,4200|789572,8000|1097196,9100
2024|7|M|TUNGURAHUA|SANTIAGO DE PILLARO|347762,4300|37314,9700|0,0000|171469,2700|29736,2500|0,0000|3200,1900|226274,3400|385127,4000
2024|7|J|LOJA|PINDAL|186,9500|0,0000|0,0000|99,5900|72,0200|0,0000|0,0000|171,6100|186,9500
2024|7|C|AZUAY|SEVILLA DE ORO|2230,8400|0,0000|0,0000|199,6500|114,1900|0,0000|0,0000|313,8400|2230,8400
2024|7|H|GUAYAS|BALZAR|54644,3400|1069245,1300|0,0000|90112,2200|215849,2100|0,0000|642,4800|306603,9100|1123889,4700
2024|7|L|IMBABURA|ANTONIO ANTE|458539,5000|15496,1500|0,0000|175497,7200|32898,4200|0,0000|15590,2000|232746,3300|474035,6500
2024|7|E|LOJA|MACARA|0,0000|1300,1100|0,0000|30,4300|3,6600|0,0000|0,0000|34,0900|1300,1100
2024|7|P|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|10226,3700|2476,2000|0,0000|8682,3500|550,5100|0,0000|0,0000|9303,6100|12702,5700
2024|7|D|IMBABURA|IBARRA|238360,1500|6003518,9300|0,0000|865988,5300|2682855,8100|2161,0000|903,7500|3552214,3400|6241879,0800
2024|4|N|ESMERALDAS|SAN LORENZO|470,8800|5139,5100|0,0000|1500,5300|202,1800|0,0000|0,0000|1702,7100|5610,3900
2024|7|H|GUAYAS|GENERAL ANTONIO ELIZALDE|20176,5400|124853,5200|0,0000|25616,5900|85896,8500|0,0000|0,0000|111513,4400|145030,0600
2024|7|C|ORELLANA|LA JOYA DE LOS SACHAS|192709,2100|101132,0200|0,0000|142663,1300|68458,5600|0,0000|2840,0500|217351,9200|293841,2300
2024|7|P|LOJA|PALTAS|729,2000|1010,0000|0,0000|418,6100|190,0000|0,0000|0,0000|608,6100|1739,2000
2024|7|C|GUAYAS|NOBOL|3206574,3200|2767181,3200|3815431,6600|2855100,1500|1209727,1300|4286060,0600|24393,3000|8387656,9400|9795552,5900
2024|6|J|CARCHI|ESPEJO|0,0000|0,0000|0,0000|400,0000|0,0000|0,0000|1,0000|401,0000|0,0000
2024|6|F|GUAYAS|NOBOL|80048,1200|9830,6600|0,0000|91431,2300|9090,7500|0,0000|0,0000|100521,9800|89878,7800
2024|6|E|COTOPAXI|SAQUISILI|1579,3900|55119,7200|0,0000|12306,4900|22538,5200|0,0000|4790,9200|39756,3600|56699,1100
2024|5|G|CAÑAR|SUSCAL|182040,9200|74808,6000|0,0000|220548,6800|85223,5900|0,0000|357,6000|307621,3400|262903,0800
2024|6|G|CAÑAR|SUSCAL|706356,3700|405308,3400|0,0000|797662,4500|286510,4000|0,0000|3458,0300|1114448,9600|1119024,2600
2024|6|H|GUAYAS|NARANJITO|15456,7200|2818947,6300|0,0000|1142257,4900|1035150,2000|0,0000|93291,4000|2270774,0900|2834504,3700
2024|6|R|LOJA|PUYANGO|51,0000|500,0100|0,0000|1484,8200|0,0000|0,0000|0,0000|1484,8200|551,0100
2024|7|R|BOLIVAR|GUARANDA|10256,7900|652,5200|0,0000|3010,4900|688,8100|0,0000|900,0000|4599,3000|10909,3100
2024|7|G|ORELLANA|AGUARICO|90520,9100|63195,1000|0,0000|98575,8200|50782,4300|0,0000|6271,8000|155630,0500|153716,0100
2024|7|H|LOS RIOS|BABAHOYO|207256,3000|1088066,0800|0,0000|283726,9000|523980,8800|0,0000|6231,5900|813939,3700|1295534,3800
2024|7|S|MANABI|EL CARMEN|48384,2200|410093,3600|0,0000|147253,1700|197865,8600|175,0000|4080,3100|349738,0900|460102,9400
2024|7|A|GUAYAS|SIMON BOLIVAR|42091,7100|1325849,8400|0,0000|121770,3200|640568,2900|0,0000|47348,4400|809695,6200|1368431,5500
2024|7|I|GUAYAS|COLIMES|1115,0100|5800,0000|0,0000|1270,1500|0,0000|0,0000|0,0000|1270,1500|6915,0300
2024|7|Q|COTOPAXI|SAQUISILI|12210,4300|12241,5200|0,0000|125490,4500|19063,5900|0,0000|0,0000|144554,0400|24451,9500
2024|7|D|EL ORO|MACHALA|913471,1500|195333,2900|0,0000|424127,6800|13650,9600|0,0000|167882,4400|605661,0800|1108804,4400
2024|7|Q|MANABI|JARAMIJO|4078,5600|20055,9700|0,0000|13395,6500|19481,6500|0,0000|500,0000|33377,3000|24134,5300
2024|7|I|ORELLANA|LA JOYA DE LOS SACHAS|661303,0900|41394,6400|0,0000|414097,4600|390191,4300|216,6300|6867,8300|818661,7000|702697,7300
2024|7|A|MORONA SANTIAGO|SANTIAGO|49255,0700|10093,1100|0,0000|44968,8800|1927,2700|0,0000|1042,0000|47952,8000|59348,1800
2024|7|I|AZUAY|CHORDELEG|12266,7100|8657,2500|0,0000|8406,0800|11364,2800|0,0000|156,0800|19926,4400|20923,9600
2024|7|C|GUAYAS|EL TRIUNFO|3820277,6600|47586,4500|0,0000|1295638,6900|354841,7200|1646617,5600|5471,9600|3308814,9100|3867869,1100
2024|7|K|ORELLANA|ORELLANA|45029,6600|318953,3400|0,0000|48728,3000|29196,7500|0,0000|8029,6100|85954,6600|363983,0000
2024|5|F|MORONA SANTIAGO|LIMON - INDANZA|48920,8800|350,0200|0,0000|28912,3100|5486,7900|0,0000|0,0000|34681,3500|49270,9000
2024|3|E|GUAYAS|BALZAR|3855,1000|4181,1100|0,0000|2330,8000|1471,6400|0,0000|0,0000|3802,4400|8036,2100
2024|6|J|CHIMBORAZO|PENIPE|4842,8300|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|4842,8300
2024|4|P|AZUAY|CHORDELEG|0,0000|498,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|498,0000
2024|6|S|PICHINCHA|PUERTO QUITO|19865,6500|28416,2400|0,0000|49493,2500|11876,9700|0,0000|162,5000|61532,7200|48281,9000
2024|6|F|PASTAZA|ARAJUNO|108517,7300|0,0000|0,0000|17061,9600|3900,5600|0,0000|11793,1400|35434,8200|108517,7300
2024|6|M|MANABI|EL CARMEN|677314,8100|871242,4800|0,0000|470597,7500|311553,9800|0,0000|122034,6000|955776,7900|1548557,3200
2024|6|S|EL ORO|HUAQUILLAS|344252,9500|598326,6100|0,0000|326956,0300|187913,5200|0,0000|22801,8500|538124,3400|945019,5400
2024|6|I|NAPO|CARLOS JULIO AROSEMENA TOLA|1325,2600|4458,7600|0,0000|3038,3200|1241,5900|0,0000|0,0000|4279,9100|5784,0200
2024|7|M|MORONA SANTIAGO|SUCUA|164431,0900|29154,3800|0,0000|145855,3200|21060,2400|0,0000|165,0000|174735,1500|193760,4000
2024|6|I|CHIMBORAZO|CHAMBO|14044,9800|11602,0000|0,0000|5319,5400|4193,8200|0,0000|0,0000|9513,3600|25646,9800
2024|6|T|IMBABURA|IBARRA|0,0000|1249,3000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|1249,3000
2024|7|K|MANABI|MONTECRISTI|6820,0500|747,5200|0,0000|51424,9900|23332,8200|0,0000|0,0000|97355,9600|7567,5700
2024|7|A|GUAYAS|NARANJAL|190049,0500|13133272,3200|0,0000|2355323,8200|6952013,2200|37288,3200|163146,7000|9516882,1900|13325121,3700
2024|7|L|MORONA SANTIAGO|TAISHA|12861,4800|670,5900|0,0000|6913,0700|185,1200|0,0000|0,0000|9769,5500|13559,2200
2024|7|H|AZUAY|SIGSIG|34633,6100|140357,7900|0,0000|46818,2600|88825,1200|0,0000|2200,0000|138300,5200|174991,4000
2024|7|S|GUAYAS|ALFREDO BAQUERIZO MORENO|484,5700|928,0000|0,0000|1273,5600|125,0800|0,0000|0,0000|1398,6400|1412,5800
2024|7|J|TUNGURAHUA|SAN PEDRO DE PELILEO|156806,7700|1263,0700|0,0000|83197,5800|2090,2100|0,0000|922,6000|86210,3900|158069,8400
2024|7|M|GUAYAS|COLIMES|11827,0300|3622,7500|0,0000|3614,3500|767,8100|0,0000|0,0000|4382,1600|15449,7800
2024|7|N|GUAYAS|EL TRIUNFO|174805,2200|127641,3400|0,0000|160116,1400|166191,9000|0,0000|122,0000|326453,1100|302446,5600
2024|7|R|EL ORO|ZARUMA|111,2000|0,0000|0,0000|967,4600|121,0000|0,0000|0,0000|1088,4600|111,2000
2024|7|L|MANABI|SUCRE|35853,6600|184641,2100|0,0000|35100,7300|87097,6800|0,0000|7781,8700|130324,1500|220494,8800
2024|7|L|PICHINCHA|CAYAMBE|138935,6100|40319,0300|0,0000|41470,7400|21680,7700|4523,2300|664,5000|68692,0700|179254,6400
2024|6|H|MANABI|ROCAFUERTE|78500,7700|670315,2700|0,0000|318572,6400|306353,1500|0,0000|31778,0000|656703,7900|748821,0400
2024|5|Q|MORONA SANTIAGO|LIMON - INDANZA|296,3500|1997,0000|0,0000|1643,6500|7200,8800|0,0000|105,7500|8950,2800|2293,3500
2024|6|I|MANABI|ROCAFUERTE|8771,6000|129683,7000|0,0000|18837,3000|22210,6400|0,0000|0,0000|41047,9400|138455,3100
2024|6|P|CAÑAR|DELEG|0,0000|29228,4800|0,0000|2266,5400|375,9500|0,0000|0,0000|2642,4900|29228,4800
2024|6|Q|LOS RIOS|PALENQUE|0,0000|21700,0100|0,0000|10679,9600|1653,4800|0,0000|0,0000|12333,4400|21700,0100
2024|6|M|LOS RIOS|PUEBLO VIEJO|31970,9900|66131,6700|3282,5000|14431,4700|13782,7500|116,6900|0,0000|28330,9100|101385,1600
2024|6|J|LOS RIOS|MOCACHE|33719,4400|22870,2400|0,0000|22570,2300|15660,9400|0,0000|0,0000|38231,1700|56589,6800
2024|6|S|AZUAY|SAN FERNANDO|6194,1600|0,0000|0,0000|5919,4200|1172,4700|0,0000|1,5000|8136,2500|7030,9900
2024|6|N|PICHINCHA|PUERTO QUITO|60527,9600|10313,4600|0,0000|59722,9200|8943,6800|0,0000|2775,7500|71442,3500|70841,4200
2024|7|Q|GUAYAS|EL TRIUNFO|72253,0800|32344,3600|0,0000|66014,6100|18140,9300|0,0000|60,0000|84215,5400|104597,4400
2024|7|R|NAPO|EL CHACO|201,6200|0,0000|0,0000|57,1600|0,0000|0,0000|150,0000|207,1600|201,6200
2024|7|R|GUAYAS|COLIMES|0,0100|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0100
2024|7|S|MORONA SANTIAGO|TIWINTZA|402,9400|1080,9800|0,0000|453,2200|43,6600|0,0000|0,0000|496,8800|1483,9200
2024|7|H|IMBABURA|PIMAMPIRO|217883,5200|54373,0000|0,0000|277666,6600|36753,0700|0,0000|1261,0000|315680,7300|272256,5200
2024|7|R|LOS RIOS|VENTANAS|899,8800|3600,0000|0,0000|991,6000|0,0000|0,0000|0,0000|991,6000|4499,8800
2024|7|Q|MORONA SANTIAGO|LIMON - INDANZA|1216,7600|8546,0200|0,0000|2221,7200|3271,3800|0,0000|105,7500|5598,8500|9762,7800
2024|7|H|LOS RIOS|BABA|560,3600|33530,1100|0,0000|11674,3500|18189,9300|0,0000|30,5000|29894,7800|34090,4700
2024|7|F|MANABI|PUERTO LOPEZ|5177,4600|8100,0000|0,0000|6678,4800|14420,2200|0,0000|0,0000|21098,7000|13277,4600
2024|6|O|TUNGURAHUA|SANTIAGO DE PILLARO|20983,0100|72807,4800|0,0000|307714,4000|64835,1600|0,0000|11087,0100|383636,5700|93790,4900
2024|4|N|GUAYAS|NOBOL|3490,0000|0,0000|0,0000|2097,9900|97,3000|0,0000|0,0000|2195,2900|3490,0000
2024|6|R|CAÑAR|LA TRONCAL|33034,7300|9661,2000|0,0000|41892,9300|12851,7800|0,0000|20,5000|54765,2100|42695,9300
2024|7|I|LOJA|PUYANGO|5011,2400|20,0000|0,0000|4200,8700|431,3300|0,0000|0,0000|4632,2000|5031,2400
2024|6|S|MORONA SANTIAGO|TIWINTZA|415,3000|0,1100|0,0000|3466,3000|8675,4000|0,0000|1933,2600|14074,9600|415,4100
2024|6|L|CHIMBORAZO|RIOBAMBA|1200571,8400|1397401,5300|0,0000|746316,2000|155044,5200|1451,3500|20024,0500|980463,5700|2606276,4800
2024|7|I|IMBABURA|ANTONIO ANTE|250472,3300|177642,6000|0,0000|79764,6100|142928,9800|0,0000|15215,3100|237971,9600|428114,9300
2024|7|H|CARCHI|ESPEJO|19146,8100|119618,2900|0,0000|45335,4200|86061,0100|0,0000|0,0000|132821,0900|139598,6500
2024|7|C|TUNGURAHUA|PATATE|813102,3000|9811,2000|0,0000|852875,0100|17171,1000|0,0000|9549,9500|879596,0600|822913,5100
2024|6|N|PASTAZA|MERA|360743,2300|5021,3400|0,0000|89577,0000|4808,8000|0,0000|0,0000|94385,8000|367427,0700
2024|4|C|LOJA|CATAMAYO|189046,4300|1635356,3800|0,0000|286703,7400|585360,0500|159318,1800|12789,9200|1045132,7400|1831375,8700
2024|6|M|CARCHI|SAN PEDRO DE HUACA|63199,4100|36590,2500|0,0000|19060,6500|15973,6300|0,0000|6814,8700|45669,7000|99789,6600
2024|3|N|LOJA|SARAGURO|25061,6600|5437,1200|0,0000|23166,5000|4172,3300|0,0000|0,0000|27338,8300|30528,7800
2024|7|C|MANABI|24 DE MAYO|96214,8900|8995,0000|0,0000|14634,1800|8822,9900|0,0000|0,0000|23457,1700|105209,8900
2024|7|M|GUAYAS|GENERAL ANTONIO ELIZALDE|20767,7500|75049,9300|0,0000|20429,5700|102390,2600|0,0000|662,5000|128205,1500|95817,6900
2024|7|N|ZAMORA CHINCHIPE|YACUAMBI|2460,9500|250,0000|0,0000|5835,8000|302,5300|0,0000|0,0000|6138,3300|2710,9500
2024|7|B|LOJA|MACARA|28586,3600|3781,0000|0,0000|63279,7700|2759,5100|0,0000|0,0000|66060,7100|32367,3600
2024|2|E|LOJA|GONZANAMA|0,0000|434,4600|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|434,4600
2024|7|L|GUAYAS|ISIDRO AYORA|475,6400|0,0000|0,0000|234,1200|0,0000|0,0000|0,0000|234,1200|475,6400
2024|7|B|MORONA SANTIAGO|SAN JUAN BOSCO|0,0100|0,0000|0,0000|700,8400|0,0000|0,0000|0,0000|700,8400|0,0100
2024|7|I|ESMERALDAS|MUISNE|9323,6500|2544,7000|0,0000|5795,2200|908,3000|0,0000|0,0000|6703,5200|11868,3500
2024|6|R|GUAYAS|PEDRO CARBO|123905,8000|1,1000|0,0000|123890,9000|0,0000|0,0000|0,0000|123890,9000|123906,9000
2024|6|Q|MANABI|OLMEDO|192,0800|10414,0800|0,0000|5122,0000|1523,5400|0,0000|0,0000|6645,5400|11056,1600
2024|5|I|MORONA SANTIAGO|SANTIAGO|24592,7300|2492,7500|0,0000|13173,4500|3197,5500|0,0000|0,0000|16371,0000|27085,4800
2024|2|I|MORONA SANTIAGO|SANTIAGO|11638,9500|46,5000|0,0000|7375,5100|2301,2600|0,0000|0,0000|9676,7700|11685,4500
2024|7|L|CHIMBORAZO|CHUNCHI|3831,1700|130,0000|0,0000|17,3900|0,0000|0,0000|0,0000|17,3900|3961,1700
2024|1|P|ESMERALDAS|SAN LORENZO|405,0000|23028,8900|0,0000|320,2300|4960,0000|0,0000|1104,0000|6384,2300|23433,8900
2024|1|S|EL ORO|BALSAS|46826,7900|741364,7400|0,0000|27175,4100|716514,5900|0,0000|791,0000|744481,0000|788191,5300
2024|1|S|MANABI|EL CARMEN|42177,7100|287099,1600|0,0000|28608,2400|334731,0200|0,0000|2212,5500|365551,8100|329276,8800
2024|1|O|MANABI|PUERTO LOPEZ|300,8900|50,0000|0,0000|31581,9800|1456,9000|0,0000|0,0000|33038,8800|350,8900
2024|1|O|CARCHI|ESPEJO|1195,7100|28612,6100|0,0000|321502,2900|9205,2300|0,0000|4767,1100|335474,6300|29808,3200
2024|1|U|MANABI|JIPIJAPA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2024|1|N|NAPO|CARLOS JULIO AROSEMENA TOLA|1510,0000|800,0000|0,0000|1232,0900|18,9000|0,0000|0,0000|1250,9900|2310,0000
2024|1|E|CARCHI|TULCAN|3126,2500|235304,2200|0,0000|40341,1300|1954,3200|0,0000|6,5000|42301,9500|238430,4700
2024|1|F|PICHINCHA|SAN MIGUEL DE LOS BANCOS|1567,1900|3785,1000|0,0000|21570,8200|6837,8100|0,0000|7469,2000|35877,8300|5352,2900
2024|1|Q|GUAYAS|ALFREDO BAQUERIZO MORENO|0,0000|3270,0000|0,0000|130,3500|659,3600|0,0000|0,0000|789,7100|3270,0100
2024|1|H|AZUAY|NABON|47976,1200|131392,2400|0,0000|57538,0100|80577,3400|0,0000|2154,2500|140269,6000|179368,3600
2024|1|K|GALAPAGOS|SAN CRISTOBAL|0,0000|0,0000|0,0000|45,0000|26,5800|0,0000|0,0000|71,5800|0,0000
2024|1|A|CAÑAR|DELEG|2642,4100|10619,1900|90250,4400|13578,9100|12947,3100|0,0000|228,5000|26754,7200|103512,0400
2024|1|P|CHIMBORAZO|GUANO|7255,5600|30924,0000|0,0000|13208,2800|6919,2900|0,0000|0,0000|20127,5700|38179,5600
2024|1|O|EL ORO|MARCABELI|0,0000|30411,6100|0,0000|9730,2000|1954,7300|0,0000|0,0000|11684,9300|30411,6100
2024|1|N|LOS RIOS|MOCACHE|875,0000|10,0200|0,0000|4144,6400|0,0000|0,0000|0,0000|4144,6400|885,0200
2024|2|E|NAPO|TENA|0,0000|227,2500|0,0000|88,8300|1044,2800|0,0000|15,0000|1148,1100|227,2500
2024|2|S|CHIMBORAZO|CUMANDA|14199,8700|19610,3400|0,0000|6552,0700|13458,8700|0,0000|191,5000|20202,4400|33810,2100
2024|1|R|MORONA SANTIAGO|TIWINTZA|5,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|5,0000
2024|1|L|IMBABURA|ANTONIO ANTE|231104,8100|17100,7800|0,0000|130161,8600|43929,0700|0,0000|15413,2800|189504,2100|248205,5900
2024|1|D|ORELLANA|ORELLANA|10,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|10,0000
2024|1|L|AZUAY|GUALACEO|101017,3500|15458,6000|0,0000|34515,3100|17742,0800|0,0000|267,0000|52524,3900|116525,9500
2024|1|L|ZAMORA CHINCHIPE|EL PANGUI|13635,1100|6443,2700|0,0000|10582,2800|6963,4700|282,7700|58,0000|17886,5200|20078,3800
2024|2|E|CHIMBORAZO|GUAMOTE|0,0400|0,0000|0,0000|106502,0900|128,3800|0,0000|0,0000|106630,4700|0,0400
2024|2|S|GUAYAS|SIMON BOLIVAR|5568,4800|110969,6800|0,0000|7435,2000|14740,1500|0,0000|0,0000|22360,3500|116816,1600
2024|2|K|PICHINCHA|PUERTO QUITO|0,0000|0,0000|0,0000|153,6500|7,0900|0,0000|0,0000|160,7400|0,0000
2024|2|X|GUAYAS|MILAGRO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2024|2|V|MANABI|JIPIJAPA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2024|2|H|ESMERALDAS|ATACAMES|27286,6100|28356,8500|0,0000|50740,3600|4503,2700|0,0000|570,0000|55813,6300|55643,4600
2024|2|O|CARCHI|TULCAN|60799,4500|467355,5100|0,0000|382085,9000|243050,7100|0,0000|74035,5100|699172,1200|528154,9600
2024|2|E|AZUAY|SIGSIG|0,0000|10456,4300|0,0000|5632,1700|35,9600|0,0000|3085,7500|8753,8800|10456,4300
2024|2|P|ZAMORA CHINCHIPE|CHINCHIPE|448,0000|0,0000|0,0000|105,5000|0,0000|0,0000|0,0000|105,5000|448,0000
2024|2|S|LOS RIOS|BABA|122660,1300|1732,3000|0,0000|110422,3000|1034,6500|0,0000|90,0000|111546,9500|124392,4300
2024|2|T|MANABI|ROCAFUERTE|2020,3400|1908,1400|0,0000|1730,0400|797,4500|0,0000|0,0000|2527,4900|3928,4800
2024|2|H|ORELLANA|AGUARICO|5,1100|218603,9400|0,0000|27960,1300|148876,4300|0,0000|0,0000|176836,5600|218609,0500
2024|2|P|AZUAY|SIGSIG|893,8300|4216,2900|0,0000|572,2900|231,6200|0,0000|0,0000|803,9100|5110,1200
2024|2|H|BOLIVAR|LAS NAVES|0,0000|55784,2300|0,0000|4968,2300|29113,8600|0,0000|0,0000|34082,0900|55784,2300
2024|2|O|LOJA|SARAGURO|6569,5100|27760,7700|0,0000|109395,8300|17116,3000|0,0000|1070,0000|127582,1300|34330,2800
2024|2|S|CAÑAR|DELEG|267,8600|1565,0000|0,0000|3400,7700|43,6300|0,0000|0,0000|3444,4000|1832,8600
2024|2|Q|AZUAY|EL PAN|0,0000|0,0000|0,0000|0,0000|0,0500|0,0000|0,0000|0,0500|0,0000
2024|2|B|ZAMORA CHINCHIPE|YANTZAZA|352228,1100|303446,0200|65918157,0500|13117102,1800|2884825,6800|1148532,7500|16839,4100|26269498,7900|66573831,1800
2024|7|F|PICHINCHA|CAYAMBE|1173520,0600|90891,4800|0,0000|480522,3700|99469,4400|190,0000|81364,3400|713497,8500|1335568,6400
2024|7|A|NAPO|EL CHACO|820,7000|141508,1600|0,0000|10503,9500|114772,9900|0,0000|3401,5000|128770,1400|142328,8600
2024|5|P|LOJA|GONZANAMA|0,0000|1061,1300|0,0000|611,0400|0,0000|0,0000|9161,0200|9772,0600|1061,1300
2024|7|I|ZAMORA CHINCHIPE|PAQUISHA|0,0000|2956,4100|0,0000|392,9000|925,8000|0,0000|0,0000|1318,7000|2956,4100
2024|7|O|MORONA SANTIAGO|LOGROÑO|585,0000|24133,3500|0,0000|181488,6600|5606,8500|0,0000|0,0000|187095,5100|24718,3500
2024|7|D|EL ORO|ARENILLAS|7268,7200|1521,1500|0,0000|2995,1700|156,4000|0,0000|0,0000|3151,5700|8789,8700
2024|7|J|MANABI|EL CARMEN|118293,1000|0,0000|0,0000|114997,4200|2335,1400|0,0000|1565,0000|120478,5500|118293,1000
2024|7|L|GUAYAS|EL TRIUNFO|51526,0600|5501,6700|0,0000|22831,2700|1581,8600|0,0000|0,0000|24425,0400|57027,7300
2024|7|I|LOJA|PALTAS|651,0700|0,0100|0,0000|4220,5600|910,1200|0,0000|0,0000|5201,8300|651,0800
2024|7|O|CAÑAR|EL TAMBO|9315,1500|47722,7300|0,0000|69966,0300|140774,7700|0,0000|0,0000|218661,2600|57037,8800
2024|5|I|BOLIVAR|GUARANDA|122131,3000|37238,2200|0,0000|94410,5600|48545,2500|0,0000|227,5000|143183,3100|160583,5200
2024|7|E|PICHINCHA|PEDRO MONCAYO|19721,8300|80107,1100|0,0000|24836,8900|17974,3100|23956,3600|2503,4700|69333,0000|99828,9400
2024|7|P|SANTA ELENA|SALINAS|20960,8600|172575,3400|0,0000|45390,0400|30680,3200|0,0000|13188,3000|89343,6200|193536,2000
2024|7|D|ZAMORA CHINCHIPE|CENTINELA DEL CONDOR|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
